CRITICAL_AUDIT_MATTER_KEY,TOPIC_NAME,COMPANY_FKEY,FISCAL_YE
3737,Policy changes,0000014707,0131
46232,Inventory,0000014707,0131
18604,Equity investments and joint ventures,0000014846,1231
27349,Equity investments and joint ventures,0000014846,1231
35961,Real estate investments,0000014846,1231
44689,Equity investments and joint ventures,0000014846,1231
9261,Equity investments and joint ventures,0000014846,1231
14918,Business combinations,0000014930,1231
24212,Goodwill and intangible assets,0000014930,1231
32969,Goodwill and intangible assets,0000014930,1231
3535,Other intangible assets,0000014930,1231
41447,Goodwill,0000014930,1231
5389,Other intangible assets,0000014930,1231
992,Other intangible assets,0000014930,1231
17427,Business combinations,0000015615,1231
17428,Goodwill,0000015615,1231
17429,Revenue from customer contracts,0000015615,1231
27547,Business combinations,0000015615,1231
27548,Goodwill,0000015615,1231
27549,Revenue from customer contracts,0000015615,1231
2842,Goodwill,0000015615,1231
2843,Revenue from customer contracts,0000015615,1231
35329,Goodwill,0000015615,1231
35330,Revenue from customer contracts,0000015615,1231
43878,Revenue from customer contracts,0000015615,1231
6847,Goodwill,0000015615,1231
6848,Revenue from customer contracts,0000015615,1231
12369,Revenue from customer contracts,0000015847,0430
21797,Revenue from customer contracts,0000015847,0430
30801,Revenue from customer contracts,0000015847,0430
38910,Revenue from customer contracts,0000015847,0430
47884,Revenue from customer contracts,0000015847,0430
13740,Other contingent liabilities,0000016040,0930
23005,Other contingent liabilities,0000016040,0930
272,Uncertain tax positions,0000016040,0930
273,Other contingent liabilities,0000016040,0930
31773,Other contingent liabilities,0000016040,0930
31774,Deferred income taxes,0000016040,0930
40045,Other contingent liabilities,0000016040,0930
4754,Deferred income taxes,0000016040,0930
4755,Other contingent liabilities,0000016040,0930
12648,Revenue from customer contracts,0000016058,0630
12649,Business combinations,0000016058,0630
22025,Revenue from customer contracts,0000016058,0630
22026,Business combinations,0000016058,0630
30907,Revenue from customer contracts,0000016058,0630
30908,Revenue from customer contracts,0000016058,0630
30909,Business combinations,0000016058,0630
39074,Revenue from customer contracts,0000016058,0630
4421,Revenue from customer contracts,0000016058,0630
48,Revenue from customer contracts,0000016058,0630
48127,Business combinations,0000016058,0630
48128,Revenue from customer contracts,0000016058,0630
49,Business combinations,0000016058,0630
13650,Disposals and divestitures,0000016099,0831
12392,Other contingent liabilities,0000016160,0530
30748,Other contingent liabilities,0000016160,0530
38911,Other contingent liabilities,0000016160,0530
39291,Other contingent liabilities,0000016160,0530
4340,Other contingent liabilities,0000016160,0530
47999,Other contingent liabilities,0000016160,0530
127,Other intangible assets,0000016732,0731
128,Discontinued operations,0000016732,0731
13027,Other intangible assets,0000016732,0731
22431,Other intangible assets,0000016732,0731
31222,Other intangible assets,0000016732,0731
39507,Other intangible assets,0000016732,0731
39508,Business combinations,0000016732,0731
4536,Other intangible assets,0000016732,0731
48474,Other intangible assets,0000016732,0731
11497,"Property, plant and equipment",0000016859,1231
11498,Other investments,0000016859,1231
20786,"Property, plant and equipment",0000016859,1231
20787,Other investments,0000016859,1231
29466,"Property, plant and equipment",0000016859,1231
29467,Other investments,0000016859,1231
37995,"Property, plant and equipment",0000016859,1231
37996,Real estate investments,0000016859,1231
47188,"Property, plant and equipment",0000016859,1231
47189,Real estate investments,0000016859,1231
14252,Deferred income taxes,0000016868,1231
14253,Deferred and capitalized costs,0000016868,1231
14260,Deferred income taxes,0000016868,1231
14261,Deferred and capitalized costs,0000016868,1231
20422,Deferred income taxes,0000016868,1231
20423,Deferred and stock-based compensation,0000016868,1231
23546,Deferred income taxes,0000016868,1231
23547,Deferred and capitalized costs,0000016868,1231
32278,Deferred income taxes,0000016868,1231
32279,Deferred and capitalized costs,0000016868,1231
3580,Deferred income taxes,0000016868,1231
3581,Deferred and capitalized costs,0000016868,1231
40686,Deferred income taxes,0000016868,1231
40687,Deferred and capitalized costs,0000016868,1231
4948,Deferred income taxes,0000016868,1231
4949,Deferred and capitalized costs,0000016868,1231
501,Deferred income taxes,0000016868,1231
502,Deferred and capitalized costs,0000016868,1231
1254,Deferred and capitalized costs,0000016875,1231
1255,Pension and other post-employment benefits,0000016875,1231
15587,Deferred and capitalized costs,0000016875,1231
15588,Pension and other post-employment benefits,0000016875,1231
15589,Business combinations,0000016875,1231
25264,Pension and other post-employment benefits,0000016875,1231
34444,Pension and other post-employment benefits,0000016875,1231
34445,Business combinations,0000016875,1231
43346,Pension and other post-employment benefits,0000016875,1231
5604,Deferred and capitalized costs,0000016875,1231
5605,Pension and other post-employment benefits,0000016875,1231
11141,Other debt,0000016918,0228
11142,Uncertain tax positions,0000016918,0228
20479,Equity investments and joint ventures,0000016918,0228
20480,Uncertain tax positions,0000016918,0228
29290,Uncertain tax positions,0000016918,0228
37787,Uncertain tax positions,0000016918,0228
37788,Goodwill,0000016918,0228
3846,Equity investments and joint ventures,0000016918,0228
3847,Other investments,0000016918,0228
3848,Uncertain tax positions,0000016918,0228
46886,Uncertain tax positions,0000016918,0228
46887,Goodwill,0000016918,0228
10276,Goodwill,0000016988,1231
10277,Revenue from customer contracts,0000016988,1231
19374,Goodwill,0000016988,1231
19375,Revenue from customer contracts,0000016988,1231
28304,Goodwill,0000016988,1231
3612,Goodwill,0000016988,1231
3613,Sales return and allowances,0000016988,1231
11863,Other investments,0000017313,0331
21266,Other investments,0000017313,0331
30073,Other investments,0000017313,0331
38374,Other investments,0000017313,0331
47468,Other investments,0000017313,0331
47469,Other debt,0000017313,0331
15931,Regulatory assets and liabilities,0000017797,1231
25836,Regulatory assets and liabilities,0000017797,1231
33815,Regulatory assets and liabilities,0000017797,1231
33816,Asset retirement and environmental obligations,0000017797,1231
43454,Regulatory assets and liabilities,0000017797,1231
43455,Asset retirement and environmental obligations,0000017797,1231
6883,Regulatory assets and liabilities,0000017797,1231
12663,Goodwill,0000017843,0630
22079,Goodwill,0000017843,0630
30918,Goodwill,0000017843,0630
39109,Revenue from customer contracts,0000017843,0630
4513,Goodwill,0000017843,0630
48177,Revenue from customer contracts,0000017843,0630
88,Goodwill,0000017843,0630
8383,Balance sheet classification of debt and equity,0000018172,1231
1092,Uncertain tax positions,0000018230,1231
14906,Uncertain tax positions,0000018230,1231
24025,Uncertain tax positions,0000018230,1231
33006,Warranty liabilities,0000018230,1231
41459,Warranty liabilities,0000018230,1231
5462,Uncertain tax positions,0000018230,1231
10148,Long-lived assets,0000018255,0129
19012,Long-lived assets,0000018255,0129
27902,Long-lived assets,0000018255,0129
36712,Long-lived assets,0000018255,0129
46136,Long-lived assets,0000018255,0129
16688,Allowance for credit losses,0000018349,1231
25456,Allowance for credit losses,0000018349,1231
3103,Allowance for credit losses,0000018349,1231
3104,Business combinations,0000018349,1231
33926,Allowance for credit losses,0000018349,1231
35798,Allowance for credit losses,0000018349,1231
42338,Allowance for credit losses,0000018349,1231
44704,Allowance for credit losses,0000018349,1231
8111,Allowance for credit losses,0000018349,1231
8112,Goodwill,0000018349,1231
10563,Other intangible assets,0000018498,0201
18990,Other intangible assets,0000018498,0201
27845,Goodwill,0000018498,0201
36747,Goodwill,0000018498,0201
3770,Goodwill,0000018498,0201
3771,Policy changes,0000018498,0201
45653,Inventory,0000018498,0201
15448,Regulatory assets and liabilities,0000018654,1231
24624,Regulatory assets and liabilities,0000018654,1231
34886,Regulatory assets and liabilities,0000018654,1231
41579,Regulatory assets and liabilities,0000018654,1231
5991,Regulatory assets and liabilities,0000018654,1231
17949,Regulatory assets and liabilities,0000018672,1231
26977,Regulatory assets and liabilities,0000018672,1231
35657,Regulatory assets and liabilities,0000018672,1231
44486,Regulatory assets and liabilities,0000018672,1231
8330,Regulatory assets and liabilities,0000018672,1231
10723,Revenue from customer contracts,0000018926,1231
10724,Goodwill,0000018926,1231
10725,Pension and other post-employment benefits,0000018926,1231
16312,Revenue from customer contracts,0000018926,1231
20036,Revenue from customer contracts,0000018926,1231
25023,Revenue from customer contracts,0000018926,1231
25024,Goodwill,0000018926,1231
2679,Revenue from customer contracts,0000018926,1231
2680,Goodwill,0000018926,1231
2681,Goodwill,0000018926,1231
2682,Pension and other post-employment benefits,0000018926,1231
28856,Revenue from customer contracts,0000018926,1231
28857,Goodwill,0000018926,1231
33452,Revenue from customer contracts,0000018926,1231
33453,Goodwill,0000018926,1231
37376,Revenue from customer contracts,0000018926,1231
37377,Goodwill,0000018926,1231
3810,Revenue from customer contracts,0000018926,1231
3811,Goodwill,0000018926,1231
3812,Goodwill,0000018926,1231
3813,Pension and other post-employment benefits,0000018926,1231
42194,Revenue from customer contracts,0000018926,1231
46170,Revenue from customer contracts,0000018926,1231
46193,Revenue from customer contracts,0000018926,1231
6988,Revenue from customer contracts,0000018926,1231
6989,Goodwill,0000018926,1231
6990,Pension and other post-employment benefits,0000018926,1231
2421,Other contingent liabilities,0000019411,1231
2422,Goodwill,0000019411,1231
7669,Other contingent liabilities,0000019411,1231
126,Business combinations,0000019446,0731
4544,Business combinations,0000019446,0731
4545,Goodwill,0000019446,0731
4546,Other debt,0000019446,0731
16806,Revenue from customer contracts,0000019584,1231
2059,Revenue from customer contracts,0000019584,1231
2060,Business combinations,0000019584,1231
25549,Revenue from customer contracts,0000019584,1231
34935,Revenue from customer contracts,0000019584,1231
43804,Revenue from customer contracts,0000019584,1231
7166,Revenue from customer contracts,0000019584,1231
3092,Business combinations,0000019612,1231
3093,Allowance for credit losses,0000019612,1231
4954,Business combinations,0000019612,1231
4955,Allowance for credit losses,0000019612,1231
7504,Allowance for credit losses,0000019612,1231
15492,Allowance for credit losses,0000019617,1231
15493,Other investments,0000019617,1231
1929,Other investments,0000019617,1231
1930,Other investments,0000019617,1231
1931,Allowance for credit losses,0000019617,1231
24569,Allowance for credit losses,0000019617,1231
24570,Other investments,0000019617,1231
33091,Allowance for credit losses,0000019617,1231
33092,Other investments,0000019617,1231
41474,Allowance for credit losses,0000019617,1231
41475,Other investments,0000019617,1231
6159,Allowance for credit losses,0000019617,1231
6160,Other investments,0000019617,1231
15715,Goodwill,0000019745,1231
2118,Goodwill,0000019745,1231
24661,Goodwill,0000019745,1231
31464,Goodwill,0000019745,1231
33319,Goodwill,0000019745,1231
6436,Goodwill,0000019745,1231
15714,Other intangible assets,0000020212,1231
2191,Business combinations,0000020212,1231
24662,Business combinations,0000020212,1231
33316,Business combinations,0000020212,1231
41968,Other intangible assets,0000020212,1231
6465,Other intangible assets,0000020212,1231
16014,Insurance contract liabilities,0000020286,1231
1844,Insurance contract liabilities,0000020286,1231
24977,Insurance contract liabilities,0000020286,1231
34068,Insurance contract liabilities,0000020286,1231
42589,Insurance contract liabilities,0000020286,1231
6951,Insurance contract liabilities,0000020286,1231
16002,Regulatory assets and liabilities,0000020290,1231
25734,Regulatory assets and liabilities,0000020290,1231
33792,Regulatory assets and liabilities,0000020290,1231
43525,Regulatory assets and liabilities,0000020290,1231
6881,Regulatory assets and liabilities,0000020290,1231
16543,Research and development expenses,0000020520,1231
16544,Fresh start accounting,0000020520,1231
25210,Revenue from customer contracts,0000020520,1231
33799,Revenue from customer contracts,0000020520,1231
41970,Revenue from customer contracts,0000020520,1231
8218,Revenue from customer contracts,0000020520,1231
12599,Goodwill and intangible assets,0000021076,0630
12600,Equity investments and joint ventures,0000021076,0630
12601,Business combinations,0000021076,0630
