CRITICAL_AUDIT_MATTER_KEY,TOPIC_NAME,AUDIT_OPINION_FKEY,COMPANY_FKEY,FISCAL_YE
1319,Allowance for credit losses,416817,0000011544,1231
16190,Allowance for credit losses,475376,0000011544,1231
25603,Allowance for credit losses,500909,0000011544,1231
33961,Allowance for credit losses,525968,0000011544,1231
42510,Insurance contract liabilities,552900,0000011544,1231
5684,Allowance for credit losses,442313,0000011544,1231
14733,Leases,473570,0000012208,1231
14734,Equity investments and joint ventures,473570,0000012208,1231
24359,Leases,499908,0000012208,1231
2995,Leases,419249,0000012208,1231
33010,Financial statements and disclosures,524945,0000012208,1231
41390,Financial statements and disclosures,551354,0000012208,1231
5353,Leases,441839,0000012208,1231
19220,Other investments,480938,0000012239,1231
19221,Other investments,480937,0000012239,1231
28668,Other investments,507432,0000012239,1231
28710,Other investments,507433,0000012239,1231
37163,Long-term investments,532072,0000012239,1231
46691,Long-term investments,561395,0000012239,1231
12059,Uncertain tax positions,458417,0000012659,0630
12060,Other contingent liabilities,458417,0000012659,0630
22073,Uncertain tax positions,490846,0000012659,0630
22074,Other contingent liabilities,490846,0000012659,0630
30975,Uncertain tax positions,516023,0000012659,0630
39168,Uncertain tax positions,540066,0000012659,0630
39169,Goodwill,540066,0000012659,0630
4248,Goodwill,428293,0000012659,0630
4249,Uncertain tax positions,428293,0000012659,0630
4250,Other contingent liabilities,428293,0000012659,0630
48204,Uncertain tax positions,570415,0000012659,0630
48205,Goodwill,570415,0000012659,0630
14203,Revenue from customer contracts,472269,0000012927,1231
14204,Revenue from customer contracts,472269,0000012927,1231
14205,Other contingent liabilities,472269,0000012927,1231
14206,Deferred income taxes,472269,0000012927,1231
23519,Revenue from customer contracts,498214,0000012927,1231
23520,Revenue from customer contracts,498214,0000012927,1231
23521,Revenue from customer contracts,498214,0000012927,1231
32290,Revenue from customer contracts,523769,0000012927,1231
32291,Revenue from customer contracts,523769,0000012927,1231
39103,Revenue from customer contracts,539945,0000012927,1231
39104,Revenue from customer contracts,539945,0000012927,1231
40669,Revenue from customer contracts,548098,0000012927,1231
40670,Revenue from customer contracts,548098,0000012927,1231
40671,Revenue from customer contracts,548098,0000012927,1231
492,Revenue from customer contracts,415437,0000012927,1231
493,Revenue from customer contracts,415437,0000012927,1231
4935,Revenue from customer contracts,440644,0000012927,1231
4936,Revenue from customer contracts,440644,0000012927,1231
4937,Other contingent liabilities,440644,0000012927,1231
4938,Deferred income taxes,440644,0000012927,1231
494,Other contingent liabilities,415437,0000012927,1231
10569,Goodwill and intangible assets,451323,0000013156,1231
8811,Goodwill,448127,0000013239,1231
14996,Regulatory assets and liabilities,473940,0000013372,1231
24063,Regulatory assets and liabilities,499514,0000013372,1231
32791,Regulatory assets and liabilities,524635,0000013372,1231
41399,Regulatory assets and liabilities,551370,0000013372,1231
5556,Regulatory assets and liabilities,442138,0000013372,1231
14168,Revenue from customer contracts,472121,0000014177,1031
23496,Revenue from customer contracts,498135,0000014177,1031
32248,Revenue from customer contracts,523623,0000014177,1031
40624,Sales return and allowances,547830,0000014177,1031
97,Goodwill,408502,0000014195,0630
98,Other contingent liabilities,408502,0000014195,0630
14538,Sales return and allowances,473234,0000014272,1231
14539,Uncertain tax positions,473234,0000014272,1231
1696,Sales return and allowances,417353,0000014272,1231
1697,Uncertain tax positions,417353,0000014272,1231
1698,Business combinations,417353,0000014272,1231
23949,Sales return and allowances,499383,0000014272,1231
23950,Uncertain tax positions,499383,0000014272,1231
32647,Sales return and allowances,524523,0000014272,1231
32648,Uncertain tax positions,524523,0000014272,1231
40930,Sales return and allowances,550865,0000014272,1231
40931,Uncertain tax positions,550865,0000014272,1231
5087,Sales return and allowances,441409,0000014272,1231
5088,Uncertain tax positions,441409,0000014272,1231
12097,Other intangible assets,458587,0000014693,0430
21521,Other intangible assets,488541,0000014693,0430
30392,Other intangible assets,513550,0000014693,0430
30393,Other intangible assets,513550,0000014693,0430
38596,Other intangible assets,537552,0000014693,0430
4264,Other intangible assets,428442,0000014693,0430
4268,Other intangible assets,428498,0000014693,0430
47704,Other intangible assets,566897,0000014693,0430
10153,Other intangible assets,451165,0000014707,0131
10154,"Property, plant and equipment",451165,0000014707,0131
19238,Inventory,480949,0000014707,0131
28124,Inventory,506458,0000014707,0131
37292,Inventory,532435,0000014707,0131
3736,Goodwill,423630,0000014707,0131
3737,Policy changes,423630,0000014707,0131
46232,Inventory,560308,0000014707,0131
18604,Equity investments and joint ventures,479606,0000014846,1231
27349,Equity investments and joint ventures,505018,0000014846,1231
35961,Real estate investments,530052,0000014846,1231
44689,Equity investments and joint ventures,557130,0000014846,1231
9261,Equity investments and joint ventures,448788,0000014846,1231
14918,Business combinations,473871,0000014930,1231
24212,Goodwill and intangible assets,499711,0000014930,1231
32969,Goodwill and intangible assets,524915,0000014930,1231
3535,Other intangible assets,422437,0000014930,1231
41447,Goodwill,551395,0000014930,1231
5389,Other intangible assets,441909,0000014930,1231
992,Other intangible assets,416390,0000014930,1231
17427,Business combinations,477055,0000015615,1231
17428,Goodwill,477055,0000015615,1231
17429,Revenue from customer contracts,477055,0000015615,1231
27547,Business combinations,505290,0000015615,1231
27548,Goodwill,505290,0000015615,1231
27549,Revenue from customer contracts,505290,0000015615,1231
2842,Goodwill,418783,0000015615,1231
2843,Revenue from customer contracts,418783,0000015615,1231
35329,Goodwill,527921,0000015615,1231
35330,Revenue from customer contracts,527921,0000015615,1231
43878,Revenue from customer contracts,554664,0000015615,1231
6847,Goodwill,443938,0000015615,1231
6848,Revenue from customer contracts,443938,0000015615,1231
12369,Revenue from customer contracts,460327,0000015847,0430
21797,Revenue from customer contracts,489621,0000015847,0430
30801,Revenue from customer contracts,515338,0000015847,0430
38910,Revenue from customer contracts,539037,0000015847,0430
47884,Revenue from customer contracts,568023,0000015847,0430
13740,Other contingent liabilities,468401,0000016040,0930
23005,Other contingent liabilities,494869,0000016040,0930
272,Uncertain tax positions,412032,0000016040,0930
273,Other contingent liabilities,412032,0000016040,0930
31773,Other contingent liabilities,520162,0000016040,0930
31774,Deferred income taxes,520162,0000016040,0930
40045,Other contingent liabilities,544217,0000016040,0930
4754,Deferred income taxes,436212,0000016040,0930
4755,Other contingent liabilities,436212,0000016040,0930
12648,Revenue from customer contracts,462106,0000016058,0630
12649,Business combinations,462106,0000016058,0630
22025,Revenue from customer contracts,490705,0000016058,0630
22026,Business combinations,490705,0000016058,0630
30907,Revenue from customer contracts,515834,0000016058,0630
30908,Revenue from customer contracts,515835,0000016058,0630
30909,Business combinations,515835,0000016058,0630
39074,Revenue from customer contracts,539803,0000016058,0630
4421,Revenue from customer contracts,430840,0000016058,0630
48,Revenue from customer contracts,408259,0000016058,0630
48127,Business combinations,569881,0000016058,0630
48128,Revenue from customer contracts,569881,0000016058,0630
49,Business combinations,408259,0000016058,0630
13650,Disposals and divestitures,467815,0000016099,0831
12392,Other contingent liabilities,460445,0000016160,0530
30748,Other contingent liabilities,515079,0000016160,0530
38911,Other contingent liabilities,539038,0000016160,0530
39291,Other contingent liabilities,490979,0000016160,0530
4340,Other contingent liabilities,429645,0000016160,0530
47999,Other contingent liabilities,568880,0000016160,0530
127,Other intangible assets,409495,0000016732,0731
128,Discontinued operations,409495,0000016732,0731
13027,Other intangible assets,464078,0000016732,0731
22431,Other intangible assets,492238,0000016732,0731
31222,Other intangible assets,517255,0000016732,0731
39507,Other intangible assets,541350,0000016732,0731
39508,Business combinations,541350,0000016732,0731
4536,Other intangible assets,432695,0000016732,0731
48474,Other intangible assets,572394,0000016732,0731
11497,"Property, plant and equipment",455204,0000016859,1231
11498,Other investments,455204,0000016859,1231
20786,"Property, plant and equipment",485886,0000016859,1231
20787,Other investments,485886,0000016859,1231
29466,"Property, plant and equipment",509982,0000016859,1231
29467,Other investments,509982,0000016859,1231
37995,"Property, plant and equipment",535072,0000016859,1231
37996,Real estate investments,535072,0000016859,1231
47188,"Property, plant and equipment",563490,0000016859,1231
47189,Real estate investments,563490,0000016859,1231
14252,Deferred income taxes,472418,0000016868,1231
14253,Deferred and capitalized costs,472418,0000016868,1231
14260,Deferred income taxes,472403,0000016868,1231
14261,Deferred and capitalized costs,472403,0000016868,1231
20422,Deferred income taxes,483951,0000016868,1231
20423,Deferred and stock-based compensation,483951,0000016868,1231
23546,Deferred income taxes,498375,0000016868,1231
23547,Deferred and capitalized costs,498375,0000016868,1231
32278,Deferred income taxes,523732,0000016868,1231
32279,Deferred and capitalized costs,523732,0000016868,1231
3580,Deferred income taxes,422663,0000016868,1231
3581,Deferred and capitalized costs,422663,0000016868,1231
40686,Deferred income taxes,548192,0000016868,1231
40687,Deferred and capitalized costs,548192,0000016868,1231
4948,Deferred income taxes,440743,0000016868,1231
4949,Deferred and capitalized costs,440743,0000016868,1231
501,Deferred income taxes,415472,0000016868,1231
502,Deferred and capitalized costs,415472,0000016868,1231
1254,Deferred and capitalized costs,416712,0000016875,1231
1255,Pension and other post-employment benefits,416712,0000016875,1231
15587,Deferred and capitalized costs,474709,0000016875,1231
15588,Pension and other post-employment benefits,474709,0000016875,1231
15589,Business combinations,474709,0000016875,1231
25264,Pension and other post-employment benefits,501100,0000016875,1231
34444,Pension and other post-employment benefits,526710,0000016875,1231
34445,Business combinations,526710,0000016875,1231
43346,Pension and other post-employment benefits,554012,0000016875,1231
5604,Deferred and capitalized costs,442218,0000016875,1231
5605,Pension and other post-employment benefits,442218,0000016875,1231
11141,Other debt,453204,0000016918,0228
11142,Uncertain tax positions,453204,0000016918,0228
20479,Equity investments and joint ventures,484209,0000016918,0228
20480,Uncertain tax positions,484209,0000016918,0228
29290,Uncertain tax positions,509466,0000016918,0228
37787,Uncertain tax positions,534125,0000016918,0228
37788,Goodwill,534125,0000016918,0228
3846,Equity investments and joint ventures,424707,0000016918,0228
3847,Other investments,424707,0000016918,0228
3848,Uncertain tax positions,424707,0000016918,0228
46886,Uncertain tax positions,562342,0000016918,0228
46887,Goodwill,562342,0000016918,0228
10276,Goodwill,450939,0000016988,1231
10277,Revenue from customer contracts,450939,0000016988,1231
19374,Goodwill,481273,0000016988,1231
19375,Revenue from customer contracts,481273,0000016988,1231
28304,Goodwill,506850,0000016988,1231
3612,Goodwill,422951,0000016988,1231
3613,Sales return and allowances,422951,0000016988,1231
11863,Other investments,457021,0000017313,0331
21266,Other investments,487343,0000017313,0331
30073,Other investments,512365,0000017313,0331
38374,Other investments,536408,0000017313,0331
47468,Other investments,565426,0000017313,0331
47469,Other debt,565426,0000017313,0331
15931,Regulatory assets and liabilities,475223,0000017797,1231
25836,Regulatory assets and liabilities,501429,0000017797,1231
33815,Regulatory assets and liabilities,526128,0000017797,1231
33816,Asset retirement and environmental obligations,526128,0000017797,1231
43454,Regulatory assets and liabilities,554132,0000017797,1231
43455,Asset retirement and environmental obligations,554132,0000017797,1231
6883,Regulatory assets and liabilities,443855,0000017797,1231
12663,Goodwill,462231,0000017843,0630
22079,Goodwill,490808,0000017843,0630
30918,Goodwill,515879,0000017843,0630
39109,Revenue from customer contracts,539991,0000017843,0630
4513,Goodwill,431852,0000017843,0630
48177,Revenue from customer contracts,570232,0000017843,0630
88,Goodwill,408585,0000017843,0630
8383,Balance sheet classification of debt and equity,446271,0000018172,1231
1092,Uncertain tax positions,416512,0000018230,1231
